,model_name,sentence_id,sentence_text,compared_word_ids,compared_words,sentence_scores,result,word_id,word
102,bert-base-uncased,42809,"i ca n't see him, and there is n't any dinner.""","[13, 336, 503, 455, 372, 342, 11, 1, 362, 566, 6]","['any', 'more', 'some', 'same', 'other', 'much', 'another', 'a lot', 'not', 'too', 'all']","[-50.66396713256836, -57.57169437408447, -66.14329528808594, -71.90252876281738, -73.63264036178589, -77.08328199386597, -75.10704183578491, -70.9560809135437, -74.68020153045654, -79.58144235610962]",True,13,any
103,bert-base-uncased,48728,can a child who is constantly called ` tweet itty wee singie ' ever attain to any proper conception of his own being and possibilities and destiny? '',"[13, 342, 178, 362, 359, 336, 6, 1, 503, 566, 455]","['any', 'much', 'every', 'not', 'none', 'more', 'all', 'a lot', 'some', 'too', 'same']","[-78.29678773880005, -76.15719747543335, -81.42387294769287, -127.61254453659058, -146.74851274490356, -136.65373468399048, -149.16322660446167, -143.11679649353027, -144.19050073623657, -139.4350905418396]",False,13,any
104,bert-base-uncased,118229,"i do n't see any anywhere, ' he said to himself.","[13, 1, 336, 172, 455, 178, 372, 6, 362, 11, 359]","['any', 'a lot', 'more', 'each', 'same', 'every', 'other', 'all', 'not', 'another', 'none']","[-150.11849784851074, -128.87385368347168, -149.65373277664185, -150.51819562911987, -44.974180698394775, -43.80671167373657, -47.743582248687744, -59.929280281066895, -55.83379936218262, -56.804349422454834]",False,13,any
105,bert-base-uncased,7953,"as he came back, after prayers, if he met any friend who said ` good-day, ' or ` how are you, friend labakan? '","[13, 362, 342, 336, 566, 359, 455, 178, 172, 11, 372]","['any', 'not', 'much', 'more', 'too', 'none', 'same', 'every', 'each', 'another', 'other']","[-54.85112237930298, -54.125866413116455, -52.69587326049805, -51.300185203552246, -43.78696918487549, -71.701575756073, -90.30278635025024, -88.94372367858887, -85.34128713607788, -92.00685453414917]",False,13,any
106,bert-base-uncased,195345,i don't have any hay on here,"[13, 359, 172, 6, 336, 372, 178, 566, 455, 362, 11]","['any', 'none', 'each', 'all', 'more', 'other', 'every', 'too', 'same', 'not', 'another']","[-92.09080600738525, -79.98545837402344, -76.60706377029419, -80.46754837036133, -73.26605224609375, -80.24564743041992, -35.73595952987671, -52.44938278198242, -56.63601350784302, -43.57156801223755]",False,13,any
107,bert-base-uncased,211954,i'm asking if you have any idea,"[13, 178, 172, 503, 342, 362, 6, 372, 336, 11, 359]","['any', 'every', 'each', 'some', 'much', 'not', 'all', 'other', 'more', 'another', 'none']","[-43.19603681564331, -49.188246726989746, -46.20103216171265, -52.072505950927734, -52.51391124725342, -53.136122703552246, -48.3012957572937, -23.751133918762207, -30.610889434814453, -44.30202007293701]",False,13,any
108,bert-base-uncased,318450,we're not gonna pour any out because that will make a mess,"[13, 172, 503, 372, 178, 336, 342, 362, 11, 1, 566]","['any', 'each', 'some', 'other', 'every', 'more', 'much', 'not', 'another', 'a lot', 'too']","[-28.360493659973145, -31.905691146850586, -46.9904990196228, -43.9312162399292, -34.71793842315674, -32.83558750152588, -31.568459510803223, -41.1652193069458, -41.24095630645752, -57.57729387283325]",True,13,any
109,bert-base-uncased,15995,such a splendid embassy had never before been seen in any country.,"[13, 372, 178, 359, 503, 455, 362, 172, 6, 566, 1]","['any', 'other', 'every', 'none', 'some', 'same', 'not', 'each', 'all', 'too', 'a lot']","[-39.515427112579346, -53.056172370910645, -51.151419162750244, -42.596309185028076, -46.087027072906494, -52.86731433868408, -47.690475940704346, -41.182668685913086, -53.00837564468384, -22.423879623413086]",False,13,any
110,bert-base-uncased,133827,an apple to bite and a moustache of white,"[14, 104, 236, 365, 390, 274, 324, 200, 93, 458, 110]","['apple', 'cereal', 'hamburger', 'nuts', 'peas', 'ice', 'melon', 'french fries', 'cake', 'sauce', 'cheese']","[-35.81673002243042, -57.17763423919678, -50.741830825805664, -59.199366092681885, -67.61742067337036, -53.97308826446533, -46.44466781616211, -52.63860368728638, -55.23305606842041, -51.028757095336914]",True,14,apple
111,bert-base-uncased,274951,right it's true there is the poison apple,"[14, 560, 70, 236, 419, 504, 110, 109, 322, 114, 324]","['apple', 'toast', 'bread', 'hamburger', 'popsicle', 'soup', 'cheese', 'cheerios', 'meat', 'chocolate', 'melon']","[-58.893990993499756, -49.002549171447754, -56.97249460220337, -50.92978286743164, -54.55106973648071, -50.0854606628418, -51.6389594078064, -50.65253162384033, -53.83113718032837, -52.19495153427124]",False,14,apple
112,bert-base-uncased,361633,you drived over the apple too right in the little cars they were in,"[14, 324, 139, 422, 421, 100, 593, 580, 282, 343, 594]","['apple', 'melon', 'cracker', 'potato chip', 'potato', 'carrots', 'vanilla', 'tuna', 'jello', 'muffin', 'vitamins']","[-52.43301820755005, -44.732422828674316, -87.5998044013977, -83.937575340271, -90.28675127029419, -83.73808813095093, -89.95234632492065, -85.8019871711731, -88.95019960403442, -87.55426502227783]",False,14,apple
113,bert-base-uncased,341308,why do angry ants advance across an apple an acorn an apricot an axe an angle worm an alligator aunt alice's apart er aunt alice's airplane avenue a and ape's apartment and all of arizona,"[14, 284, 93, 418, 324, 282, 70, 389, 32, 274, 441]","['apple', 'juice', 'cake', 'popcorn', 'melon', 'jello', 'bread', 'peanut butter', 'banana', 'ice', 'raisin']","[-82.3216495513916, -89.35940647125244, -84.48187160491943, -177.58283376693726, -198.5590581893921, -196.15188884735107, -195.47949123382568, -186.505961894989, -185.4475131034851, -194.44919538497925]",True,14,apple
114,bert-base-uncased,304145,this apple juice will help you breathe better,"[14, 441, 626, 428, 32, 383, 233, 274, 97, 594, 401]","['apple', 'raisin', 'yogurt', 'pretzel', 'banana', 'pancake', 'gum', 'ice', 'candy', 'vitamins', 'pickle']","[-187.73784732818604, -194.98678588867188, -181.2289924621582, -184.9146285057068, -32.41210079193115, -31.321892738342285, -30.246442317962646, -31.729312896728516, -37.93024730682373, -35.020766258239746]",False,14,apple
115,bert-base-uncased,228451,let mommy pour you some oh apple juice,"[14, 390, 228, 406, 196, 32, 283, 128, 593, 110, 560]","['apple', 'peas', 'grapes', 'pizza', 'food', 'banana', 'jelly', 'coke', 'vanilla', 'cheese', 'toast']","[-36.726725578308105, -42.52600049972534, -41.41574192047119, -38.723955154418945, -30.411043167114258, -61.573960304260254, -67.30875444412231, -64.48054838180542, -67.72030448913574, -66.6842393875122]",False,14,apple
116,bert-base-uncased,277118,see if there's a little apple juice left,"[14, 93, 196, 429, 441, 114, 401, 322, 431, 360, 324]","['apple', 'cake', 'food', 'pudding', 'raisin', 'chocolate', 'pickle', 'meat', 'pumpkin', 'noodles', 'melon']","[-61.43800163269043, -63.29310655593872, -61.56985950469971, -64.18820714950562, -61.010716915130615, -70.36078310012817, -31.255378246307373, -43.64240884780884, -46.475951194763184, -45.41297912597656]",False,14,apple
117,bert-base-uncased,161547,could you give me a cup for my apple juice,"[14, 196, 326, 231, 560, 100, 32, 236, 406, 114, 175]","['apple', 'food', 'milk', 'green beans', 'toast', 'carrots', 'banana', 'hamburger', 'pizza', 'chocolate', 'egg']","[-28.19463872909546, -38.73023509979248, -30.91712760925293, -43.629496574401855, -39.43806552886963, -49.35657596588135, -28.999475955963135, -38.80276584625244, -43.145816802978516, -38.56822967529297]",True,14,apple
118,bert-base-uncased,145951,are you chewing that apple real good,"[14, 421, 233, 383, 500, 282, 406, 228, 343, 41, 594]","['apple', 'potato', 'gum', 'pancake', 'soda', 'jello', 'pizza', 'grapes', 'muffin', 'beans', 'vitamins']","[-44.29163122177124, -45.249759674072266, -43.00833797454834, -42.46318769454956, -47.80157661437988, -44.08028030395508, -40.8559775352478, -41.52838945388794, -35.58088684082031, -39.597235679626465]",False,14,apple
119,bert-base-uncased,362389,you gonna eat that apple's that's in boulder park right there,"[14, 390, 128, 228, 114, 175, 431, 365, 454, 429, 110]","['apple', 'peas', 'coke', 'grapes', 'chocolate', 'egg', 'pumpkin', 'nuts', 'salt', 'pudding', 'cheese']","[-30.585566997528076, -33.86424732208252, -44.65927839279175, -34.42218637466431, -43.50675106048584, -44.0276985168457, -32.534056186676025, -43.301109790802, -54.28040838241577, -50.943960666656494]",True,14,apple
120,bert-base-uncased,358976,you can't eat applesauce with your fingers,"[15, 86, 593, 431, 421, 41, 626, 428, 406, 93, 322]","['applesauce', 'butter', 'vanilla', 'pumpkin', 'potato', 'beans', 'yogurt', 'pretzel', 'pizza', 'cake', 'meat']","[-14.719141960144043, -22.384146690368652, -27.447630882263184, -23.37762451171875, -23.410158157348633, -19.330241203308105, -13.15871524810791, -19.34841823577881, -19.121081829071045, -21.1943359375]",False,15,applesauce
121,bert-base-uncased,238070,mkay i think i got the applesauce from all over this thing,"[15, 326, 160, 500, 428, 274, 441, 236, 282, 360, 284]","['applesauce', 'milk', 'donut', 'soda', 'pretzel', 'ice', 'raisin', 'hamburger', 'jello', 'noodles', 'juice']","[-16.009860038757324, -55.7802677154541, -63.647589683532715, -61.95802307128906, -66.4387559890747, -57.65450477600098, -66.2260971069336, -55.34289360046387, -67.65709972381592, -55.05439281463623]",True,15,applesauce
122,bert-base-uncased,304010,think that's right here's some pear and applesauce,"[15, 365, 390, 429, 93, 406, 160, 457, 422, 104, 86]","['applesauce', 'nuts', 'peas', 'pudding', 'cake', 'pizza', 'donut', 'sandwich', 'potato chip', 'cereal', 'butter']","[-67.01761436462402, -62.60995578765869, -43.17048120498657, -47.58756160736084, -51.39296245574951, -49.39019203186035, -53.219594955444336, -53.778132915496826, -53.3820424079895, -50.73393392562866]",False,15,applesauce
123,bert-base-uncased,363044,you got applesauce all on xxx xxx,"[15, 233, 458, 418, 429, 560, 505, 200, 93, 32, 441]","['applesauce', 'gum', 'sauce', 'popcorn', 'pudding', 'toast', 'spaghetti', 'french fries', 'cake', 'banana', 'raisin']","[-51.24660873413086, -53.764283657073975, -54.38721561431885, -26.782469749450684, -39.3364372253418, -39.39482355117798, -40.9679970741272, -42.4135217666626, -42.91334056854248, -42.5267972946167]",False,15,applesauce
124,bert-base-uncased,212729,i'm gonna give you a little bit of the cold applesauce,"[15, 360, 70, 14, 419, 626, 421, 429, 365, 100, 457]","['applesauce', 'noodles', 'bread', 'apple', 'popsicle', 'yogurt', 'potato', 'pudding', 'nuts', 'carrots', 'sandwich']","[-31.087921619415283, -38.4600133895874, -41.72511959075928, -25.97833490371704, -30.967854022979736, -31.424967765808105, -30.906233310699463, -35.960384368896484, -36.195778369903564, -23.602232933044434]",False,15,applesauce
125,bert-base-uncased,147095,are you gonna stay here and finish your applesauce,"[15, 139, 283, 110, 457, 70, 127, 322, 100, 109, 93]","['applesauce', 'cracker', 'jelly', 'cheese', 'sandwich', 'bread', 'coffee', 'meat', 'carrots', 'cheerios', 'cake']","[-33.638007164001465, -31.6941876411438, -34.50833225250244, -34.56000328063965, -33.39347219467163, -28.84262704849243, -28.765411376953125, -27.671977996826172, -23.25090789794922, -15.827622413635254]",False,15,applesauce
126,bert-base-uncased,253816,oh is that good applesauce it looks like it,"[15, 418, 32, 626, 593, 14, 128, 429, 275, 458, 132]","['applesauce', 'popcorn', 'banana', 'yogurt', 'vanilla', 'apple', 'coke', 'pudding', 'ice cream', 'sauce', 'cookie']","[-21.297410488128662, -13.627140998840332, -25.826188564300537, -34.649434089660645, -33.972498416900635, -18.504989624023438, -38.238372802734375, -57.51559066772461, -56.22436189651489, -37.77632427215576]",False,15,applesauce
127,bert-base-uncased,211139,i'll just give you some applesauce by itself okay,"[15, 196, 275, 326, 282, 233, 500, 626, 132, 406, 133]","['applesauce', 'food', 'ice cream', 'milk', 'jello', 'gum', 'soda', 'yogurt', 'cookie', 'pizza', 'corn']","[-58.5058650970459, -52.989352226257324, -56.73976278305054, -53.93112897872925, -42.334126472473145, -53.965147972106934, -57.78786516189575, -38.63275861740112, -40.72458457946777, -36.60746669769287]",False,15,applesauce
128,bert-base-uncased,371523,you used to eat applesauce out of that thing or something,"[15, 93, 421, 389, 383, 406, 593, 580, 283, 326, 458]","['applesauce', 'cake', 'potato', 'peanut butter', 'pancake', 'pizza', 'vanilla', 'tuna', 'jelly', 'milk', 'sauce']","[-42.894251346588135, -39.814385414123535, -43.584099769592285, -48.90351867675781, -37.40233612060547, -53.0628981590271, -47.08611297607422, -48.87363862991333, -25.22454595565796, -39.00973653793335]",False,15,applesauce
129,bert-base-uncased,154936,but you got a lot of applesauce everywhere,"[15, 322, 428, 505, 441, 326, 282, 110, 500, 626, 200]","['applesauce', 'meat', 'pretzel', 'spaghetti', 'raisin', 'milk', 'jello', 'cheese', 'soda', 'yogurt', 'french fries']","[-40.0501971244812, -27.1285457611084, -31.849072456359863, -36.891133308410645, -40.84071969985962, -35.652703285217285, -32.42248201370239, -31.90613317489624, -32.709197998046875, -27.769343852996826]",False,15,applesauce
130,bert-base-uncased,312095,want to put it on his hand or his arm,"[16, 307, 180, 340, 361, 379, 474, 564, 395, 179, 113]","['arm', 'lips', 'face', 'mouth', 'nose', 'boo boo', 'shoulder', 'tongue', 'penis', 'eye', 'chin']","[-34.664738178253174, -35.926443099975586, -33.515084743499756, -35.63918113708496, -37.906163692474365, -44.29824161529541, -33.51362705230713, -37.886202335357666, -39.39076042175293, -37.922733306884766]",False,16,arm
131,bert-base-uncased,222728,it's a faucet with an arm and a shoulder,"[16, 361, 187, 179, 245, 235, 474, 307, 180, 238, 113]","['arm', 'nose', 'finger', 'eye', 'head', 'hair', 'shoulder', 'lips', 'face', 'hand', 'chin']","[-38.255009174346924, -24.132864952087402, -37.606045722961426, -42.017048835754395, -25.726744651794434, -34.962486267089844, -45.98230457305908, -40.59290170669556, -41.33620262145996, -38.209187507629395]",False,16,arm
132,bert-base-uncased,131428,ah come on put your arm out,"[16, 187, 307, 113, 197, 238, 474, 10, 173, 361, 235]","['arm', 'finger', 'lips', 'chin', 'foot', 'hand', 'shoulder', 'ankle', 'ear', 'nose', 'hair']","[-43.87255859375, -36.95876884460449, -34.15309953689575, -34.66268014907837, -35.286964893341064, -38.09651756286621, -29.11147975921631, -32.70810604095459, -41.00499391555786, -39.148691177368164]",False,16,arm
133,bert-base-uncased,347564,xxx his other arm he likes he often likes to go like that,"[16, 579, 301, 245, 562, 108, 113, 238, 340, 307, 10]","['arm', 'tummy', 'leg', 'head', 'toe', 'cheek', 'chin', 'hand', 'mouth', 'lips', 'ankle']","[-33.46938514709473, -35.78322410583496, -34.67033386230469, -58.37980365753174, -57.255130767822266, -57.340049266815186, -64.95558309555054, -64.75807285308838, -62.86671209335327, -67.56771802902222]",True,16,arm
134,bert-base-uncased,8087,in the midst of all the noise and rejoicing labakan slipped off with his little box under his arm.,"[16, 108, 245, 579, 474, 10, 592, 301, 291, 197, 235]","['arm', 'cheek', 'head', 'tummy', 'shoulder', 'ankle', 'vagina', 'leg', 'knee', 'foot', 'hair']","[-60.1498646736145, -62.66637563705444, -62.45142221450806, -64.68329334259033, -48.08267784118652, -58.979878425598145, -55.07999801635742, -49.669949531555176, -56.732277393341064, -58.99356937408447]",False,16,arm
135,bert-base-uncased,302957,they put a special bangle on your arm which had blue tape on it,"[16, 395, 180, 361, 567, 108, 245, 291, 238, 379, 187]","['arm', 'penis', 'face', 'nose', 'tooth', 'cheek', 'head', 'knee', 'hand', 'boo boo', 'finger']","[-58.087013244628906, -54.47265338897705, -57.82584238052368, -53.41990280151367, -62.28567981719971, -51.03621196746826, -55.09522724151611, -49.3169903755188, -51.53763961791992, -57.41119623184204]",False,16,arm
136,bert-base-uncased,73473,"uncle dick was big and splendid in his fine new wedding suit, and his faded little bride was hanging on his arm.","[16, 567, 180, 301, 113, 197, 291, 307, 562, 108, 88]","['arm', 'tooth', 'face', 'leg', 'chin', 'foot', 'knee', 'lips', 'toe', 'cheek', 'buttocks']","[-52.44165372848511, -46.67597007751465, -52.56836652755737, -50.12528991699219, -54.401721477508545, -48.93409252166748, -82.34685897827148, -99.3921914100647, -97.99429941177368, -91.07039165496826]",False,16,arm
137,bert-base-uncased,182805,he licks his arm and rubs him all over his face,"[16, 307, 180, 245, 564, 301, 579, 10, 173, 235, 48]","['arm', 'lips', 'face', 'head', 'tongue', 'leg', 'tummy', 'ankle', 'ear', 'hair', 'belly button']","[-100.07396793365479, -97.42910575866699, -96.62348985671997, -97.34717798233032, -99.15888547897339, -96.66623592376709, -89.19384288787842, -42.96327209472656, -37.317880630493164, -36.590341091156006]",False,16,arm
138,bert-base-uncased,37734,"asked the hero, feeling more ashamed than proud of the broken arm, which looked so interesting in a sling.","[16, 10, 395, 187, 245, 340, 564, 301, 579, 307, 180]","['arm', 'ankle', 'penis', 'finger', 'head', 'mouth', 'tongue', 'leg', 'tummy', 'lips', 'face']","[-43.737067222595215, -41.87256050109863, -43.33577585220337, -33.864240646362305, -44.100013732910156, -40.91965913772583, -44.50052881240845, -40.187378883361816, -44.79647731781006, -49.17629098892212]",False,16,arm
139,bert-base-uncased,346514,wouldjou like your little monster with no arm,"[16, 395, 173, 307, 301, 197, 108, 562, 579, 48, 340]","['arm', 'penis', 'ear', 'lips', 'leg', 'foot', 'cheek', 'toe', 'tummy', 'belly button', 'mouth']","[-54.8641300201416, -48.56159210205078, -49.125654220581055, -58.147109508514404, -56.88516569137573, -45.894089221954346, -52.342201232910156, -62.231037616729736, -55.276599407196045, -77.0806622505188]",False,16,arm
140,bert-base-uncased,122843,"some of them pretend to be his friends, but danny always keeps his eyes open when they are around and always begins to play hide and seek.","[17, 543, 19, 353, 369, 47, 3, 2, 367, 51, 559]","['around', 'there', 'at', 'next to', 'on', 'behind', 'above', 'about', 'off', 'beside', 'to']","[-26.187681674957275, -28.990299224853516, -36.384737491607666, -34.0061616897583, -38.29615926742554, -33.3258900642395, -35.315640926361084, -31.804250240325928, -33.303346157073975, -36.16359758377075]",True,17,around
141,bert-base-uncased,90057,"he had big, black eyes, with many wrinkles around them, and a thin, firm, long-lipped mouth.","[17, 367, 276, 378, 543, 91, 198, 162, 277, 253, 617]","['around', 'off', 'inside', 'over', 'there', 'by', 'for', 'down', 'into', 'here', 'with']","[-39.55770301818848, -26.49617910385132, -37.420923709869385, -33.192827224731445, -30.644824028015137, -50.85126495361328, -37.86020278930664, -43.59279108047485, -36.599732875823975, -34.21048545837402]",False,17,around
142,bert-base-uncased,134314,and around and around and around we go,"[17, 589, 47, 378, 370, 367, 587, 366, 91, 353, 276]","['around', 'up', 'behind', 'over', 'on top of', 'off', 'under', 'of', 'by', 'next to', 'inside']","[-50.096033573150635, -36.28331422805786, -13.123093605041504, -21.97538709640503, -24.338706493377686, -21.314996242523193, -20.256741046905518, -22.75028705596924, -23.220975875854492, -37.30708074569702]",False,17,around
143,bert-base-uncased,220358,it goes around and around and around,"[17, 47, 22, 27, 366, 198, 587, 543, 2, 367, 589]","['around', 'behind', 'away', 'back', 'of', 'for', 'under', 'there', 'about', 'off', 'up']","[-29.928251266479492, -28.996150493621826, -23.42595863342285, -16.776615142822266, -28.798123359680176, -27.754716873168945, -28.097895622253418, -34.18714475631714, -34.625972747802734, -24.901498794555664]",False,17,around
144,bert-base-uncased,13088,"then the creeping multitude around the witch hastened to roll themselves in the water, and stood up, human beings again.","[17, 367, 378, 27, 559, 543, 198, 617, 375, 589, 366]","['around', 'off', 'over', 'back', 'to', 'there', 'for', 'with', 'out', 'up', 'of']","[-27.66684913635254, -28.119986534118652, -27.574857711791992, -25.562896728515625, -81.25134086608887, -90.23226594924927, -88.16523742675781, -106.26337051391602, -88.389657497406, -103.00393390655518]",False,17,around
145,bert-base-uncased,125947,with that paddy slipped into the water and swam all around his new pond to make sure of just the best place to build his house.,"[17, 162, 253, 19, 91, 27, 3, 378, 375, 51, 366]","['around', 'down', 'here', 'at', 'by', 'back', 'above', 'over', 'out', 'beside', 'of']","[-90.26494836807251, -82.5995044708252, -105.56198453903198, -101.01819658279419, -80.0030255317688, -57.821109771728516, -67.38494443893433, -81.31464862823486, -76.56783628463745, -67.00030326843262]",False,17,around
146,bert-base-uncased,113691,by and by he stole ever so carefully around back of the barn to the cowyard.,"[17, 367, 617, 276, 375, 19, 198, 543, 253, 559, 370]","['around', 'off', 'with', 'inside', 'out', 'at', 'for', 'there', 'here', 'to', 'on top of']","[-81.31483268737793, -73.3014645576477, -57.62396240234375, -70.64086580276489, -72.83232641220093, -73.92729616165161, -44.75276756286621, -57.11194610595703, -64.65592098236084, -56.90570068359375]",False,17,around
147,bert-base-uncased,248870,now the little piece goes up into here so turn it around,"[17, 369, 47, 543, 375, 353, 587, 91, 22, 2, 378]","['around', 'on', 'behind', 'there', 'out', 'next to', 'under', 'by', 'away', 'about', 'over']","[-44.47625923156738, -55.648672103881836, -57.39479398727417, -65.72120666503906, -67.06400537490845, -52.40204477310181, -52.954894065856934, -59.08480453491211, -60.09702682495117, -72.52504825592041]",True,17,around
148,bert-base-uncased,312212,wanting it to loop around and attach because it does not,"[17, 91, 22, 253, 543, 369, 277, 366, 587, 353, 617]","['around', 'by', 'away', 'here', 'there', 'on', 'into', 'of', 'under', 'next to', 'with']","[-62.67145824432373, -63.20402002334595, -71.20965766906738, -63.763479709625244, -67.70099973678589, -64.17515182495117, -63.96348190307617, -58.158995151519775, -52.105438232421875, -67.48512411117554]",False,17,around
149,bert-base-uncased,302698,they just kinda move around a little,"[17, 366, 617, 277, 47, 375, 369, 543, 559, 589, 587]","['around', 'of', 'with', 'into', 'behind', 'out', 'on', 'there', 'to', 'up', 'under']","[-59.41461706161499, -67.20310592651367, -62.280807971954346, -58.47920322418213, -60.56326627731323, -69.41211700439453, -59.092318058013916, -66.79556560516357, -64.61160469055176, -22.91120481491089]",False,17,around
150,bert-base-uncased,123418,billy mink hastened to tell him how grandfather frog had fallen fast asleep on his big green lily-pad.,"[18, 257, 623, 240, 490, 525, 298, 547, 223, 29, 99]","['asleep', 'high', 'yellow', 'hard', 'slow', 'stuck', 'last', 'thirsty', 'good', 'bad', 'careful']","[-54.904409408569336, -89.90980863571167, -86.9353756904602, -84.11195468902588, -90.5038104057312, -88.35115766525269, -83.22250080108643, -86.99296522140503, -88.71781253814697, -84.51772356033325]",True,18,asleep
151,bert-base-uncased,123476,"you see, he was n't asleep at all.","[18, 358, 317, 525, 417, 154, 488, 557, 58, 230, 354]","['asleep', 'noisy', 'mad', 'stuck', 'poor', 'dirty', 'sleepy', 'tired', 'black', 'green', 'nice']","[-95.01846981048584, -26.04577398300171, -28.821334838867188, -29.555845737457275, -26.506369590759277, -25.844132900238037, -28.534424304962158, -26.91069221496582, -27.236191272735596, -29.92802858352661]",False,18,asleep
152,bert-base-uncased,279750,she needs them because when you are asleep she comes and takes away the tooth that you have put under your pillow,"[18, 129, 177, 547, 209, 417, 556, 7, 623, 427, 516]","['asleep', 'cold', 'empty', 'thirsty', 'gentle', 'poor', 'tiny', 'all gone', 'yellow', 'pretty', 'sticky']","[-30.73122787475586, -23.03085708618164, -44.190410137176514, -48.00646686553955, -52.4958815574646, -44.5208044052124, -54.37853145599365, -50.085721015930176, -53.6629695892334, -50.67100811004639]",False,18,asleep
153,bert-base-uncased,125326,"i 'm just as safe as if i was fast asleep.""","[18, 58, 240, 270, 453, 77, 604, 312, 547, 266, 129]","['asleep', 'black', 'hard', 'hungry', 'sad', 'brown', 'wet', 'long', 'thirsty', 'hot', 'cold']","[-59.32943630218506, -52.88092803955078, -60.601677894592285, -20.704867362976074, -45.734222412109375, -43.279255867004395, -43.019537925720215, -49.68835926055908, -43.488986015319824, -42.92322826385498]",False,18,asleep
154,bert-base-uncased,121260,"why, reddy fox went fast asleep on the edge of the great big rock.","[18, 52, 148, 502, 314, 7, 460, 177, 547, 99, 129]","['asleep', 'better', 'dark', 'soft', 'loud', 'all gone', 'scared', 'empty', 'thirsty', 'careful', 'cold']","[-50.17409706115723, -44.79633331298828, -45.03760528564453, -44.69510746002197, -55.53071403503418, -77.90307331085205, -71.71260070800781, -72.62882614135742, -78.28822803497314, -87.02126455307007]",False,18,asleep
155,bert-base-uncased,44571,she was asleep and i was sitting by her.,"[18, 266, 349, 74, 614, 502, 427, 270, 604, 58, 21]","['asleep', 'hot', 'naughty', 'broken', 'windy', 'soft', 'pretty', 'hungry', 'wet', 'black', 'awake']","[-74.85117626190186, -78.84489059448242, -74.27477598190308, -76.73911714553833, -71.95609617233276, -11.931206226348877, -26.198705196380615, -33.45683765411377, -26.48917579650879, -32.5353798866272]",False,18,asleep
156,bert-base-uncased,270802,or you're asleep and you see your daddy go into the street and you see you go into the street too,"[18, 74, 230, 52, 62, 58, 417, 358, 349, 460, 186]","['asleep', 'broken', 'green', 'better', 'blue', 'black', 'poor', 'noisy', 'naughty', 'scared', 'fine']","[-27.72835636138916, -32.57828617095947, -25.332380294799805, -23.35107135772705, -28.156505584716797, -14.097112655639648, -43.096086502075195, -45.110594272613525, -43.38600301742554, -49.55744409561157]",False,18,asleep
157,bert-base-uncased,159383,can't let leslie some down cause your daddy's asleep,"[18, 266, 349, 239, 177, 55, 630, 358, 29, 417, 21]","['asleep', 'hot', 'naughty', 'happy', 'empty', 'big', 'yucky', 'noisy', 'bad', 'poor', 'awake']","[-41.10285806655884, -39.29051494598389, -42.29824447631836, -48.432010650634766, -46.26204872131348, -40.73451089859009, -47.89683485031128, -70.8546724319458, -72.29264974594116, -77.65498352050781]",False,18,asleep
158,bert-base-uncased,197897,i don't think you can eat any more cheerios if you're gonna fall asleep,"[18, 314, 270, 209, 74, 145, 21, 239, 516, 257, 478]","['asleep', 'loud', 'hungry', 'gentle', 'broken', 'cute', 'awake', 'happy', 'sticky', 'high', 'sick']","[-70.95192575454712, -79.38973999023438, -69.91213703155518, -69.33929777145386, -76.66525077819824, -70.51863288879395, -74.25190448760986, -74.28057813644409, -27.943727493286133, -33.68971538543701]",False,18,asleep
159,bert-base-uncased,82874,"faith replied not, being already asleep.","[18, 349, 191, 502, 623, 614, 417, 270, 314, 352, 438]","['asleep', 'naughty', 'first', 'soft', 'yellow', 'windy', 'poor', 'hungry', 'loud', 'new', 'quiet']","[-33.65422296524048, -39.49359703063965, -33.24445819854736, -37.79572629928589, -34.81494903564453, -39.823158264160156, -38.034565925598145, -36.0726523399353, -36.113861083984375, -36.7815899848938]",False,18,asleep
160,bert-base-uncased,329069,what do you and mommy do when you're at the grocery store,"[19, 2, 370, 51, 559, 47, 198, 587, 617, 91, 276]","['at', 'about', 'on top of', 'beside', 'to', 'behind', 'for', 'under', 'with', 'by', 'inside']","[-33.715683937072754, -62.16543436050415, -81.66076469421387, -65.44535160064697, -59.770405769348145, -67.34929752349854, -63.09246349334717, -59.40464687347412, -61.71821308135986, -59.18974208831787]",True,19,at
161,bert-base-uncased,329104,what do you do at a park jeffrey,"[19, 367, 366, 27, 3, 375, 2, 198, 589, 162, 276]","['at', 'off', 'of', 'back', 'above', 'out', 'about', 'for', 'up', 'down', 'inside']","[-67.14444541931152, -42.28644895553589, -67.3112154006958, -64.34976434707642, -78.92102193832397, -72.79968404769897, -67.04547595977783, -68.57006883621216, -73.56989240646362, -49.9645881652832]",False,19,at
162,bert-base-uncased,6337,"at length the emperor, who could not think what had caused this change, sent for his son and asked him what was the matter.","[19, 587, 353, 543, 2, 370, 277, 369, 162, 375, 17]","['at', 'under', 'next to', 'there', 'about', 'on top of', 'into', 'on', 'down', 'out', 'around']","[-78.62605237960815, -74.45306491851807, -26.456434726715088, -53.272900104522705, -56.067543506622314, -55.336949825286865, -47.17787551879883, -48.730984687805176, -50.779592514038086, -53.05257987976074]",False,19,at
