,model_name,sentence_id,sentence_text,compared_word_ids,compared_words,sentence_scores,result,word_id,word
1811,nyu-mll/roberta-base-10M-1,101263,"i was scarce a quarter of a mile to seaward, and it was my first thought to paddle in and land.","[191, 272, 604, 358, 614, 29, 502, 557, 58, 186, 223]","['first', 'hurt', 'wet', 'noisy', 'windy', 'bad', 'soft', 'tired', 'black', 'fine', 'good']","[-72.49536609649658, -116.96233177185059, -134.4267635345459, -134.01147747039795, -133.2997179031372, -126.2778730392456, -126.29472064971924, -130.43673944473267, -127.56093311309814, -135.44296550750732]",True,191,first
1812,nyu-mll/roberta-base-10M-1,262464,okay but first mommy has to change your diapie,"[191, 368, 623, 609, 354, 145, 516, 358, 183, 257, 443]","['first', 'old', 'yellow', 'white', 'nice', 'cute', 'sticky', 'noisy', 'fast', 'high', 'red']","[-129.1501579284668, -124.59528684616089, -98.09943962097168, -92.57850122451782, -96.07593727111816, -99.96241521835327, -87.1549916267395, -95.493155002594, -95.88569784164429, -97.13728857040405]",False,191,first
1813,nyu-mll/roberta-base-10M-1,74645,"it was the first proposal anna had ever had, and she managed it quite cleverly, from her standpoint.","[191, 623, 309, 247, 630, 29, 230, 203, 183, 502, 438]","['first', 'yellow', 'little', 'heavy', 'yucky', 'bad', 'green', 'full', 'fast', 'soft', 'quiet']","[-98.90963745117188, -92.36957931518555, -96.11529111862183, -81.7077407836914, -96.62963199615479, -88.36405563354492, -95.89872932434082, -111.67185974121094, -94.31935453414917, -97.62341785430908]",False,191,first
1814,nyu-mll/roberta-base-10M-1,125815,sammy was terribly put out to think that anything should be going on that he did n't know about first.,"[191, 478, 490, 29, 148, 502, 58, 183, 317, 488, 62]","['first', 'sick', 'slow', 'bad', 'dark', 'soft', 'black', 'fast', 'mad', 'sleepy', 'blue']","[-88.94394493103027, -98.2332592010498, -98.99646806716919, -98.90973424911499, -106.47449684143066, -105.10764026641846, -114.11425304412842, -104.53784275054932, -104.79284381866455, -109.3673963546753]",True,191,first
1815,nyu-mll/roberta-base-10M-1,100304,"first he recognized the doctor with an unmistakable frown; then his glance fell upon me, and he looked relieved.","[191, 630, 516, 525, 317, 74, 266, 55, 240, 272, 309]","['first', 'yucky', 'sticky', 'stuck', 'mad', 'broken', 'hot', 'big', 'hard', 'hurt', 'little']","[-106.78545188903809, -113.4539566040039, -105.79781341552734, -109.60123252868652, -106.19999599456787, -69.42609786987305, -92.9356164932251, -88.04294013977051, -80.35421705245972, -82.80407238006592]",False,191,first
1816,nyu-mll/roberta-base-10M-1,284122,so so i finished my first grade math book,"[191, 74, 358, 604, 239, 298, 490, 223, 18, 266, 129]","['first', 'broken', 'noisy', 'wet', 'happy', 'last', 'slow', 'good', 'asleep', 'hot', 'cold']","[-83.19090795516968, -80.86594486236572, -82.43001937866211, -80.19324398040771, -72.90866565704346, -75.3964786529541, -62.85418367385864, -84.13897848129272, -86.95913219451904, -86.08841133117676]",False,191,first
1817,nyu-mll/roberta-base-10M-1,249668,now who is gonna read first you or me,"[191, 183, 438, 490, 614, 547, 609, 557, 630, 478, 525]","['first', 'fast', 'quiet', 'slow', 'windy', 'thirsty', 'white', 'tired', 'yucky', 'sick', 'stuck']","[-80.90489912033081, -66.34666013717651, -77.801682472229, -75.8710527420044, -84.58671379089355, -83.6549220085144, -83.90381479263306, -68.3590202331543, -77.79957914352417, -74.117995262146]",False,191,first
1818,nyu-mll/roberta-base-10M-1,321537,well let's see where they go first,"[191, 99, 7, 317, 183, 177, 516, 62, 556, 257, 74]","['first', 'careful', 'all gone', 'mad', 'fast', 'empty', 'sticky', 'blue', 'tiny', 'high', 'broken']","[-77.02693891525269, -69.82679080963135, -78.83712720870972, -73.96980476379395, -78.13416957855225, -73.42679977416992, -74.07794904708862, -71.69355630874634, -38.9825325012207, -53.43543815612793]",False,191,first
1819,nyu-mll/roberta-base-10M-1,118008,"at first grandfather frog was angry, very angry indeed.","[191, 247, 29, 349, 460, 630, 186, 547, 556, 516, 145]","['first', 'heavy', 'bad', 'naughty', 'scared', 'yucky', 'fine', 'thirsty', 'tiny', 'sticky', 'cute']","[-50.980974197387695, -42.18336009979248, -40.181952476501465, -46.323153495788574, -48.06042003631592, -46.80867004394531, -50.542470932006836, -43.82931613922119, -48.660014152526855, -70.80145740509033]",False,191,first
1820,nyu-mll/roberta-base-10M-1,195708,i don't know if he fits will he fit,"[192, 61, 491, 193, 452, 287, 442, 487, 71, 82, 616]","['fit', 'blow', 'smile', 'fix', 'run', 'kick', 'read', 'sleep', 'break', 'build', 'wish']","[-58.879743576049805, -62.77103567123413, -57.735204219818115, -73.91367053985596, -56.459792137145996, -59.69994640350342, -56.62563896179199, -57.653560638427734, -62.150919914245605, -58.35004711151123]",False,192,fit
1821,nyu-mll/roberta-base-10M-1,34456,these rough waves are not fit playmates for so delicate a thing as you.,"[192, 430, 243, 118, 315, 480, 287, 82, 308, 446, 546]","['fit', 'pull', 'have', 'clap', 'love', 'sing', 'kick', 'build', 'listen', 'rip', 'think']","[-69.52443885803223, -116.04361963272095, -116.80170392990112, -109.20687055587769, -112.18698215484619, -109.33358669281006, -115.61771869659424, -115.97264766693115, -113.86856508255005, -123.76882934570312]",True,192,fit
1822,nyu-mll/roberta-base-10M-1,131930,alaska is actually over here which is really alaska's really up here but it didn't fit in the map so they put it down here,"[192, 528, 518, 534, 174, 164, 171, 119, 219, 61, 512]","['fit', 'sweep', 'stop', 'taste', 'eat', 'draw', 'dump', 'climb', 'go', 'blow', 'stand']","[-126.50907039642334, -119.41127014160156, -91.01589727401733, -112.84186840057373, -109.0902624130249, -106.5867977142334, -114.29752159118652, -108.20578193664551, -106.9864616394043, -112.09209632873535]",False,192,fit
1823,nyu-mll/roberta-base-10M-1,137357,and mine can fit through the door,"[192, 507, 184, 83, 313, 71, 532, 536, 193, 446, 512]","['fit', 'splash', 'feed', 'bump', 'look', 'break', 'talk', 'tear', 'fix', 'rip', 'stand']","[-107.86390495300293, -108.64782047271729, -106.01626968383789, -42.86883020401001, -46.13111591339111, -39.3887882232666, -43.831210136413574, -37.60436010360718, -35.81631278991699, -40.05620622634888]",False,192,fit
1824,nyu-mll/roberta-base-10M-1,269619,ooh i just about fit in here,"[192, 242, 409, 271, 303, 514, 57, 103, 551, 476, 167]","['fit', 'hate', 'play', 'hurry', 'lick', 'stay', 'bite', 'catch', 'throw', 'show', 'drive']","[-42.12415027618408, -47.41301727294922, -37.83114051818848, -39.59892559051514, -61.696083068847656, -62.18308353424072, -61.062175273895264, -68.57580089569092, -65.86093091964722, -61.37546634674072]",False,192,fit
1825,nyu-mll/roberta-base-10M-1,261375,oh you you got it to fit,"[192, 616, 262, 452, 107, 434, 269, 483, 243, 400, 528]","['fit', 'wish', 'hold', 'run', 'chase', 'push', 'hug', 'sit', 'have', 'pick', 'sweep']","[-63.733649253845215, -66.43508195877075, -59.70584297180176, -64.5360198020935, -61.470205307006836, -56.6071081161499, -54.694443702697754, -48.837252616882324, -49.8087477684021, -53.54901456832886]",False,192,fit
1826,nyu-mll/roberta-base-10M-1,196878,i don't like the way they fit,"[192, 305, 246, 621, 184, 434, 507, 118, 101, 243, 534]","['fit', 'like', 'hear', 'write', 'feed', 'push', 'splash', 'clap', 'carry', 'have', 'taste']","[-52.12870454788208, -52.92114448547363, -56.23659324645996, -47.687439918518066, -50.448970317840576, -59.80943536758423, -33.35647964477539, -26.413609504699707, -33.75614547729492, -30.989078521728516]",False,192,fit
1827,nyu-mll/roberta-base-10M-1,346851,wow you probably don't fit in that anymore do you,"[192, 426, 480, 193, 435, 293, 142, 285, 446, 101, 261]","['fit', 'pretend', 'sing', 'fix', 'put', 'knock', 'cry', 'jump', 'rip', 'carry', 'hit']","[-31.25944423675537, -28.591023445129395, -38.22548866271973, -37.1541805267334, -39.57250928878784, -30.63889789581299, -31.559931755065918, -52.35588836669922, -70.25411796569824, -67.38201332092285]",False,192,fit
1828,nyu-mll/roberta-base-10M-1,274589,remember when you were so sleepy when we came home and we wanted to put a pamper on you and you had a fit,"[192, 142, 512, 464, 73, 597, 445, 101, 484, 371, 118]","['fit', 'cry', 'stand', 'see', 'bring', 'wake', 'ride', 'carry', 'skate', 'open', 'clap']","[-69.51293182373047, -60.00376224517822, -67.34588623046875, -71.50149536132812, -61.14649820327759, -71.75324153900146, -62.998558044433594, -71.32570600509644, -94.72869300842285, -94.2607045173645]",False,192,fit
1829,nyu-mll/roberta-base-10M-1,197326,i don't think i would fit in that little corner,"[192, 409, 82, 514, 181, 184, 142, 518, 598, 57, 507]","['fit', 'play', 'build', 'stay', 'fall', 'feed', 'cry', 'stop', 'walk', 'bite', 'splash']","[-96.3690037727356, -99.67315673828125, -102.54993343353271, -98.73869800567627, -96.5045051574707, -102.5756778717041, -96.34301900863647, -103.18065786361694, -95.77072095870972, -54.63568115234375]",False,192,fit
1830,nyu-mll/roberta-base-10M-1,179252,give me the baby and mommy fix it,"[193, 315, 185, 597, 147, 426, 529, 107, 101, 192, 484]","['fix', 'love', 'find', 'wake', 'dance', 'pretend', 'swim', 'chase', 'carry', 'fit', 'skate']","[-52.39585828781128, -43.775771617889404, -50.94593954086304, -59.84296894073486, -55.086997509002686, -51.881075382232666, -62.37717580795288, -56.54917240142822, -57.18106126785278, -59.42664432525635]",False,193,fix
1831,nyu-mll/roberta-base-10M-1,172046,do you want me to fix it son,"[193, 616, 271, 466, 242, 171, 269, 243, 491, 529, 409]","['fix', 'wish', 'hurry', 'share', 'hate', 'dump', 'hug', 'have', 'smile', 'swim', 'play']","[-67.80973434448242, -39.03414726257324, -42.583038330078125, -48.488311767578125, -38.47279930114746, -41.57637691497803, -45.27089977264404, -43.146307945251465, -36.86612129211426, -49.47027397155762]",False,193,fix
1832,nyu-mll/roberta-base-10M-1,177997,fix the road see all the road working machines,"[193, 305, 246, 293, 164, 131, 434, 601, 210, 219, 61]","['fix', 'like', 'hear', 'knock', 'draw', 'cook', 'push', 'wash', 'get', 'go', 'blow']","[-46.97409534454346, -40.637733936309814, -85.89098691940308, -84.01405477523804, -88.09166717529297, -79.93391132354736, -86.22562980651855, -87.86128997802734, -84.17047023773193, -83.69062900543213]",False,193,fix
1833,nyu-mll/roberta-base-10M-1,250666,oh and i think you know you can fix that,"[193, 168, 83, 528, 536, 506, 119, 476, 487, 435, 131]","['fix', 'drop', 'bump', 'sweep', 'tear', 'spill', 'climb', 'show', 'sleep', 'put', 'cook']","[-83.83032703399658, -86.31704139709473, -86.90290355682373, -57.59545135498047, -64.15411758422852, -72.3524055480957, -72.44304943084717, -72.05962467193604, -70.55309009552002, -68.4054365158081]",False,193,fix
1834,nyu-mll/roberta-base-10M-1,193047,huh we gotta fix our microphones don't we,"[193, 210, 83, 445, 57, 315, 596, 476, 546, 464, 459]","['fix', 'get', 'bump', 'ride', 'bite', 'love', 'wait', 'show', 'think', 'see', 'say']","[-61.81356716156006, -72.28688097000122, -63.39671230316162, -64.91139793395996, -55.638683795928955, -49.20754098892212, -53.68165111541748, -55.44144058227539, -53.11624765396118, -53.500088691711426]",False,193,fix
1835,nyu-mll/roberta-base-10M-1,183976,he was supposed to fix it so it said mama,"[193, 465, 271, 409, 168, 101, 615, 426, 546, 242, 430]","['fix', 'shake', 'hurry', 'play', 'drop', 'carry', 'wipe', 'pretend', 'think', 'hate', 'pull']","[-53.887789726257324, -46.26989269256592, -54.768221378326416, -52.48576259613037, -50.920494079589844, -51.68668031692505, -57.931395053863525, -62.443490982055664, -53.933754444122314, -48.98514175415039]",False,193,fix
1836,nyu-mll/roberta-base-10M-1,232251,like sometimes you need directions to fix things you need to read from a paper with directions,"[193, 551, 271, 219, 118, 552, 514, 315, 445, 131, 101]","['fix', 'throw', 'hurry', 'go', 'clap', 'tickle', 'stay', 'love', 'ride', 'cook', 'carry']","[-53.013225078582764, -59.10059118270874, -58.06662845611572, -57.64704608917236, -49.46528387069702, -57.904751777648926, -73.16123151779175, -72.37928056716919, -88.18082189559937, -74.75787544250488]",False,193,fix
1837,nyu-mll/roberta-base-10M-1,213687,i'm just trying to fix your sleeve sweetie,"[193, 174, 464, 144, 507, 308, 598, 531, 484, 167, 136]","['fix', 'eat', 'see', 'cut', 'splash', 'listen', 'walk', 'take', 'skate', 'drive', 'cover']","[-80.58590412139893, -72.18349409103394, -77.3729887008667, -71.28905868530273, -81.45150423049927, -74.99877309799194, -66.49354600906372, -62.89174461364746, -70.06004571914673, -64.66139316558838]",False,193,fix
1838,nyu-mll/roberta-base-10M-1,156545,can you come and fix it please,"[193, 142, 597, 73, 616, 445, 452, 184, 82, 181, 536]","['fix', 'cry', 'wake', 'bring', 'wish', 'ride', 'run', 'feed', 'build', 'fall', 'tear']","[-61.65155029296875, -71.06712293624878, -77.30281734466553, -68.80099630355835, -61.51280641555786, -63.607030391693115, -69.55045890808105, -57.033268451690674, -47.99642562866211, -51.93462896347046]",False,193,fix
1839,nyu-mll/roberta-base-10M-1,247507,now fix the pirate put the pirate next,"[193, 168, 315, 616, 597, 82, 174, 424, 426, 243, 181]","['fix', 'drop', 'love', 'wish', 'wake', 'build', 'eat', 'pour', 'pretend', 'have', 'fall']","[-53.030210971832275, -45.485854625701904, -50.81310749053955, -53.0777645111084, -47.8446946144104, -47.56011199951172, -50.40006875991821, -55.368699073791504, -54.693519592285156, -80.2825698852539]",False,193,fix
1840,nyu-mll/roberta-base-10M-1,348659,xxx the other day johnny says to her she he she had brought the flag out and she said,"[194, 195, 294, 509, 485, 513, 229, 123, 612, 449, 207]","['flag', 'flower', 'ladder', 'sprinkler', 'sky', 'star', 'grass', 'cloud', 'wind', 'roof', 'garden']","[-133.84789180755615, -128.49429512023926, -130.88988971710205, -133.71704864501953, -128.78854656219482, -129.93646144866943, -128.34183025360107, -131.97294664382935, -127.84972620010376, -134.24972534179688]",False,194,flag
1841,nyu-mll/roberta-base-10M-1,101081,"but our best hope, it was decided, was to kill off the buccaneers until they either hauled down their flag or ran away with the hispaniola.","[194, 475, 495, 612, 509, 456, 494, 517, 576, 479, 294]","['flag', 'shovel', 'snowman', 'wind', 'sprinkler', 'sandbox', 'snow', 'stone', 'tree', 'sidewalk', 'ladder']","[-132.81885433197021, -142.07232809066772, -150.699604511261, -162.45092725753784, -152.58831357955933, -142.00937223434448, -145.12457656860352, -149.327898979187, -150.36417722702026, -147.60903882980347]",True,194,flag
1842,nyu-mll/roberta-base-10M-1,101327,"and again dodging the boom, i ran to the colour lines, handed down their cursed black flag, and chucked it overboard.","[194, 475, 440, 494, 229, 576, 509, 513, 479, 515, 333]","['flag', 'shovel', 'rain', 'snow', 'grass', 'tree', 'sprinkler', 'star', 'sidewalk', 'stick', 'moon']","[-148.9498996734619, -141.94393587112427, -159.7813491821289, -167.33685111999512, -168.52515602111816, -164.3647427558899, -160.25345182418823, -168.11099815368652, -161.6626763343811, -163.9364719390869]",False,194,flag
1843,nyu-mll/roberta-base-10M-1,50002,he fought st. clair donnell recently because st. clair said the union jack was away ahead of the stars and stripes as a flag.,"[194, 207, 123, 447, 229, 195, 479, 485, 515, 495, 440]","['flag', 'garden', 'cloud', 'rock', 'grass', 'flower', 'sidewalk', 'sky', 'stick', 'snowman', 'rain']","[-177.06989574432373, -165.2541766166687, -169.31004285812378, -140.3058009147644, -144.44108867645264, -146.1253843307495, -143.05165195465088, -142.93912744522095, -140.0206503868103, -146.5845446586609]",False,194,flag
1844,nyu-mll/roberta-base-10M-1,56120,"behind her was another, with a still, heroic form, wrapped in his own starry flag, lying on the quarter deck -- the gallant lawrence.","[194, 294, 449, 265, 523, 333, 494, 229, 515, 28, 475]","['flag', 'ladder', 'roof', 'hose', 'street', 'moon', 'snow', 'grass', 'stick', 'backyard', 'shovel']","[-144.92594194412231, -140.95696449279785, -156.81836032867432, -143.76553297042847, -166.5469560623169, -169.59956550598145, -172.51577043533325, -174.29836750030518, -175.70683193206787, -171.57797384262085]",False,194,flag
1845,nyu-mll/roberta-base-10M-1,250462,oh a flag hold it this way,"[194, 333, 447, 475, 509, 207, 479, 517, 515, 612, 494]","['flag', 'moon', 'rock', 'shovel', 'sprinkler', 'garden', 'sidewalk', 'stone', 'stick', 'wind', 'snow']","[-171.39933919906616, -173.92754936218262, -168.41863441467285, -180.96512031555176, -182.29823541641235, -53.88552522659302, -52.34023141860962, -53.81241273880005, -50.59475612640381, -53.120094299316406]",False,194,flag
1846,nyu-mll/roberta-base-10M-1,104206,"no one can see beyond the light of a fire, ' said kim, his eyes still on the flag.","[194, 494, 517, 485, 495, 265, 513, 475, 28, 440, 526]","['flag', 'snow', 'stone', 'sky', 'snowman', 'hose', 'star', 'shovel', 'backyard', 'rain', 'sun']","[-60.81294059753418, -53.7939567565918, -47.56797790527344, -49.41486835479736, -54.25388145446777, -51.59584617614746, -86.34942531585693, -84.99395704269409, -86.85314464569092, -80.01981163024902]",False,194,flag
1847,nyu-mll/roberta-base-10M-1,189377,hm can you see what letter flag begins with,"[194, 526, 28, 517, 300, 612, 265, 123, 333, 576, 416]","['flag', 'sun', 'backyard', 'stone', 'lawn mower', 'wind', 'hose', 'cloud', 'moon', 'tree', 'pool']","[-96.04522943496704, -90.12498950958252, -83.9953966140747, -94.17476320266724, -91.06994438171387, -84.39494228363037, -79.98466682434082, -89.21904563903809, -95.11860704421997, -98.99420309066772]",False,194,flag
1848,nyu-mll/roberta-base-10M-1,88298,susan ran up the flag and said it was plain to be seen that haig knew what soldiers to pick for a hard job.,"[194, 265, 123, 517, 416, 333, 447, 207, 515, 475, 513]","['flag', 'hose', 'cloud', 'stone', 'pool', 'moon', 'rock', 'garden', 'stick', 'shovel', 'star']","[-87.35797691345215, -113.91596841812134, -88.83312892913818, -90.73871040344238, -96.46179151535034, -91.54197216033936, -88.95779418945312, -88.9761266708374, -148.64846181869507, -149.15710544586182]",True,194,flag
1849,nyu-mll/roberta-base-10M-1,60793,"you 'd be able to make out a flag or something tied to it, would n't you, through that spy-glass of yours? ''","[194, 449, 509, 195, 513, 28, 207, 517, 447, 456, 440]","['flag', 'roof', 'sprinkler', 'flower', 'star', 'backyard', 'garden', 'stone', 'rock', 'sandbox', 'rain']","[-153.55986642837524, -142.51984405517578, -148.11209201812744, -149.4363989830017, -143.1456151008606, -146.89713859558105, -141.53123331069946, -150.6495418548584, -155.44121599197388, -157.60798931121826]",False,194,flag
1850,nyu-mll/roberta-base-10M-1,348684,xxx their flower is the purple lilac,"[195, 509, 449, 513, 523, 333, 475, 416, 517, 576, 229]","['flower', 'sprinkler', 'roof', 'star', 'street', 'moon', 'shovel', 'pool', 'stone', 'tree', 'grass']","[-54.95064401626587, -57.910868644714355, -63.954304695129395, -55.68981122970581, -60.06122922897339, -61.26872682571411, -64.91884231567383, -65.72234773635864, -66.15174674987793, -61.74793243408203]",True,195,flower
1851,nyu-mll/roberta-base-10M-1,279862,she really got into the word flower,"[195, 515, 494, 265, 475, 207, 440, 123, 456, 509, 449]","['flower', 'stick', 'snow', 'hose', 'shovel', 'garden', 'rain', 'cloud', 'sandbox', 'sprinkler', 'roof']","[-63.36110258102417, -50.23656415939331, -48.14372539520264, -54.96324157714844, -55.84666204452515, -53.723795890808105, -56.4574556350708, -53.39998531341553, -52.2599573135376, -54.024842739105225]",False,195,flower
1852,nyu-mll/roberta-base-10M-1,218619,is that the bees that goes to the flower,"[195, 333, 495, 194, 123, 207, 28, 416, 229, 509, 440]","['flower', 'moon', 'snowman', 'flag', 'cloud', 'garden', 'backyard', 'pool', 'grass', 'sprinkler', 'rain']","[-54.657193183898926, -51.27349662780762, -34.56259059906006, -40.178648948669434, -55.767428398132324, -50.74824905395508, -43.394280433654785, -38.24375295639038, -41.477632999420166, -43.63321495056152]",False,195,flower
1853,nyu-mll/roberta-base-10M-1,187004,here we come to the flower petals,"[195, 300, 333, 447, 479, 449, 485, 612, 229, 440, 515]","['flower', 'lawn mower', 'moon', 'rock', 'sidewalk', 'roof', 'sky', 'wind', 'grass', 'rain', 'stick']","[-39.13292694091797, -44.33419322967529, -42.74830341339111, -45.076114654541016, -55.984139919281006, -49.96260118484497, -51.13960552215576, -55.16842079162598, -51.09978103637695, -43.697853565216064]",True,195,flower
1854,nyu-mll/roberta-base-10M-1,230141,let's make this this looks like a flower over here,"[195, 515, 523, 495, 416, 449, 194, 479, 456, 576, 294]","['flower', 'stick', 'street', 'snowman', 'pool', 'roof', 'flag', 'sidewalk', 'sandbox', 'tree', 'ladder']","[-50.72800350189209, -49.39091777801514, -52.33462333679199, -55.23399209976196, -65.78100299835205, -59.1734561920166, -63.72089862823486, -75.22805166244507, -67.4200291633606, -61.80346345901489]",False,195,flower
1855,nyu-mll/roberta-base-10M-1,237104,maybe you could stick the flower in there,"[195, 515, 265, 495, 229, 523, 456, 526, 576, 612, 294]","['flower', 'stick', 'hose', 'snowman', 'grass', 'street', 'sandbox', 'sun', 'tree', 'wind', 'ladder']","[-63.05138111114502, -68.20999717712402, -74.0411148071289, -63.58816385269165, -66.52193641662598, -56.64518976211548, -33.84166622161865, -40.956281661987305, -55.76242446899414, -50.40433597564697]",False,195,flower
1856,nyu-mll/roberta-base-10M-1,196307,i don't know what the heck kind of flower that is,"[195, 509, 523, 515, 265, 456, 612, 526, 123, 449, 28]","['flower', 'sprinkler', 'street', 'stick', 'hose', 'sandbox', 'wind', 'sun', 'cloud', 'roof', 'backyard']","[-51.98872470855713, -56.32922840118408, -52.62785625457764, -46.53166675567627, -47.370988845825195, -44.98381233215332, -54.43337297439575, -50.95312786102295, -51.756773948669434, -53.09312057495117]",False,195,flower
1857,nyu-mll/roberta-base-10M-1,341674,why does it look like that flower,"[195, 612, 515, 300, 526, 495, 440, 416, 294, 494, 123]","['flower', 'wind', 'stick', 'lawn mower', 'sun', 'snowman', 'rain', 'pool', 'ladder', 'snow', 'cloud']","[-57.977508544921875, -59.010239601135254, -53.12262153625488, -63.952224254608154, -62.505839347839355, -57.287617683410645, -61.01759719848633, -39.12463188171387, -37.6483211517334, -42.598257064819336]",False,195,flower
1858,nyu-mll/roberta-base-10M-1,165016,did you pick a flower the other day,"[195, 509, 207, 479, 576, 229, 416, 513, 300, 495, 449]","['flower', 'sprinkler', 'garden', 'sidewalk', 'tree', 'grass', 'pool', 'star', 'lawn mower', 'snowman', 'roof']","[-42.353575706481934, -41.11137294769287, -50.840561866760254, -41.96926689147949, -42.54167366027832, -43.76345348358154, -42.83435535430908, -44.03609657287598, -36.77996826171875, -34.15381908416748]",False,195,flower
1859,nyu-mll/roberta-base-10M-1,139241,and the flower goes a scooting off through the air,"[195, 447, 449, 485, 576, 523, 479, 265, 494, 612, 517]","['flower', 'rock', 'roof', 'sky', 'tree', 'street', 'sidewalk', 'hose', 'snow', 'wind', 'stone']","[-40.32633590698242, -44.014413833618164, -31.05593776702881, -43.238107681274414, -40.29781198501587, -30.91126823425293, -47.48459529876709, -40.296138763427734, -35.86670970916748, -63.265089988708496]",False,195,flower
1860,nyu-mll/roberta-base-10M-1,280450,she was very good with food names,"[196, 626, 284, 421, 457, 441, 360, 109, 97, 311, 233]","['food', 'yogurt', 'juice', 'potato', 'sandwich', 'raisin', 'noodles', 'cheerios', 'candy', 'lollipop', 'gum']","[-61.22791004180908, -62.35816192626953, -57.22604942321777, -52.99974727630615, -58.98654842376709, -62.814558029174805, -64.62954807281494, -71.24545955657959, -54.01841735839844, -64.97561264038086]",False,196,food
1861,nyu-mll/roberta-base-10M-1,212781,i'm gonna go fix us some food alright,"[196, 175, 93, 428, 422, 594, 429, 365, 110, 505, 236]","['food', 'egg', 'cake', 'pretzel', 'potato chip', 'vitamins', 'pudding', 'nuts', 'cheese', 'spaghetti', 'hamburger']","[-51.65466117858887, -46.77327060699463, -61.23939609527588, -51.431997776031494, -59.931941509246826, -51.17904090881348, -55.97598934173584, -50.03122329711914, -48.7865309715271, -50.12296915054321]",False,196,food
1862,nyu-mll/roberta-base-10M-1,133457,alright well we'll put we'll get you some real baby food at the store later,"[196, 231, 104, 133, 127, 428, 324, 283, 441, 175, 128]","['food', 'green beans', 'cereal', 'corn', 'coffee', 'pretzel', 'melon', 'jelly', 'raisin', 'egg', 'coke']","[-52.9430570602417, -46.52540588378906, -90.6111831665039, -97.11553859710693, -92.26123762130737, -98.86946964263916, -92.65977382659912, -101.54429244995117, -92.5351710319519, -93.9505500793457]",False,196,food
1863,nyu-mll/roberta-base-10M-1,251629,oh do you think the food will work,"[196, 109, 41, 626, 132, 100, 458, 233, 32, 504, 431]","['food', 'cheerios', 'beans', 'yogurt', 'cookie', 'carrots', 'sauce', 'gum', 'banana', 'soup', 'pumpkin']","[-100.27501630783081, -97.92176723480225, -87.09249210357666, -46.56999111175537, -68.68628597259521, -53.115386962890625, -58.960442543029785, -48.63099002838135, -57.01753807067871, -53.31400775909424]",False,196,food
1864,nyu-mll/roberta-base-10M-1,238773,mommy and daddy go to make food,"[196, 406, 504, 233, 360, 14, 41, 390, 282, 70, 228]","['food', 'pizza', 'soup', 'gum', 'noodles', 'apple', 'beans', 'peas', 'jello', 'bread', 'grapes']","[-56.795318603515625, -58.0378303527832, -50.757506370544434, -54.46502876281738, -52.63960361480713, -54.42834949493408, -55.28212928771973, -62.011624336242676, -59.83320760726929, -62.236427307128906]",False,196,food
1865,nyu-mll/roberta-base-10M-1,245892,no you don't need to give them food now,"[196, 275, 236, 70, 504, 109, 311, 500, 419, 132, 14]","['food', 'ice cream', 'hamburger', 'bread', 'soup', 'cheerios', 'lollipop', 'soda', 'popsicle', 'cookie', 'apple']","[-64.46215963363647, -61.06000995635986, -69.3523006439209, -52.695584297180176, -67.28363227844238, -44.062682151794434, -45.204678535461426, -39.150038719177246, -51.4918270111084, -57.568474769592285]",False,196,food
1866,nyu-mll/roberta-base-10M-1,287828,talk when you have food in your mouth,"[196, 70, 311, 283, 429, 104, 390, 322, 360, 228, 500]","['food', 'bread', 'lollipop', 'jelly', 'pudding', 'cereal', 'peas', 'meat', 'noodles', 'grapes', 'soda']","[-61.41695213317871, -60.827914237976074, -56.04265308380127, -68.33007621765137, -54.227251052856445, -55.98521614074707, -24.753182888031006, -36.29457187652588, -53.53515911102295, -40.570876598358154]",False,196,food
1867,nyu-mll/roberta-base-10M-1,164202,did you find a piece of dog food,"[196, 522, 200, 431, 594, 100, 401, 128, 14, 175, 110]","['food', 'strawberry', 'french fries', 'pumpkin', 'vitamins', 'carrots', 'pickle', 'coke', 'apple', 'egg', 'cheese']","[-36.441819190979004, -40.39029788970947, -46.686195850372314, -29.79969358444214, -39.104082107543945, -37.478288650512695, -33.97840595245361, -41.41512203216553, -49.54276704788208, -43.965198040008545]",False,196,food
1868,nyu-mll/roberta-base-10M-1,270872,others have thick coats to keep them warm so they can continue looking for food throughout the winter,"[196, 282, 93, 228, 418, 128, 419, 114, 127, 389, 41]","['food', 'jello', 'cake', 'grapes', 'popcorn', 'coke', 'popsicle', 'chocolate', 'coffee', 'peanut butter', 'beans']","[-41.35398054122925, -58.77866220474243, -47.896281242370605, -49.75283098220825, -37.63118362426758, -41.4438681602478, -42.45263433456421, -44.22494411468506, -52.98892593383789, -74.94213438034058]",False,196,food
1869,nyu-mll/roberta-base-10M-1,4604,` because we have no money to buy any food. ',"[196, 593, 422, 360, 128, 100, 274, 504, 522, 383, 127]","['food', 'vanilla', 'potato chip', 'noodles', 'coke', 'carrots', 'ice', 'soup', 'strawberry', 'pancake', 'coffee']","[-64.41271209716797, -63.37846755981445, -58.35537624359131, -56.88795518875122, -82.2546272277832, -61.13569927215576, -58.2603178024292, -55.67779731750488, -78.45118999481201, -51.2884407043457]",False,196,food
