word	items.a	items.b	items.g	items.u	means	F1
470	splash	7.92359646518333	0.29350122977194	0	1	0	1
471	spoon	0.445875755754832	1.92713285835096	0	1	0	1
472	sprinkler	0.459947937513137	0.571389162910989	0	1	0	1
473	squirrel	4.5051645558961	2.83476126209585	0	1	0	1
474	stairs	1.40988754595661	1.80434872682387	0	1	0	1
475	stand	42.353518762684	0.0216184407025194	0	1	0	1
476	star	7.24231389768024	-0.228185588015829	0	1	0	1
477	stay	4.46033778931192	0.12006936155954	0	1	0	1
478	stick	10.7484715732715	-0.279177075047946	0	1	0	1
479	sticky	0.520433115133962	-1.12918823787369	0	1	0	1
480	stone	29.8485888221019	-0.423282958011884	0	1	0	1
481	stop	39.1125148552148	-0.00735623251766997	0	1	0	1
482	store	4.5051645558961	2.83476126209585	0	1	0	1
483	story	0.830575554639225	0.668347282778748	0	1	0	1
484	stove	3.8791455074383	-0.218650353734409	0	1	0	1
485	strawberry	0.445875755754832	1.92713285835096	0	1	0	1
486	street	0.570348914193587	2.16883603049581	0	1	0	1
487	stroller	2.76546642631804	0.0720491330518212	0	1	0	1
488	stuck	8.64667321377404	0.130429198155717	0	1	0	1
489	sun	1.01575871926005	2.4677235083772	0	1	0	1
490	sweater	0.886703571312629	2.78846049070984	0	1	0	1
491	sweep	4.77437789943796	0.196320172225038	0	1	0	1
492	swim	39.8762134100564	-0.0229681230153874	0	1	0	1
493	table	4.5051645558961	2.83476126209585	0	1	0	1
494	take	0.630217928387033	1.97761140056314	0	1	0	1
495	talk	1.25528812656559	-2.09653264013175	0	1	0	1
496	tape	9.02094847893764	-0.140607523089361	0	1	0	1
497	taste	5.06418168264003	-0.11110195795153	0	1	0	1
498	teacher	3.67748019903431	-0.596138590187733	0	1	0	1
499	tear	0.570349278823839	2.16883475729145	0	1	0	1
500	telephone	0.711925220959321	1.76335943412192	0	1	0	1
501	that	4.43400261775294	0.0393908222020888	0	1	0	1
502	their	4.5051645558961	2.83476126209585	0	1	0	1
503	them	11.307272671585	0.170785501094652	0	1	0	1
504	there	0.482044762474637	2.52746179982895	0	1	0	1
505	these	5.61597762259386	0.258263462639007	0	1	0	1
506	they	1.40988754595661	1.80434872682387	0	1	0	1
507	think	2.24079891768011	-0.655281555153295	0	1	0	1
508	thirsty	39.8753801076674	-0.0229686012872099	0	1	0	1
509	this	4.46033778931169	0.120069361559546	0	1	0	1
510	those	0.422898859920042	-0.0298174200992361	0	1	0	1
511	throw	0.864037398635418	0.293252413815647	0	1	0	1
512	tickle	0.59363690233786	-0.0367668547807215	0	1	0	1
513	tiger	9.02094963091901	-0.140607514247364	0	1	0	1
514	tights	4.5051645558961	2.83476126209585	0	1	0	1
515	time	1.26806743228074	1.39169279047833	0	1	0	1
516	tiny	0.824534305448604	1.07102693717451	0	1	0	1
517	tired	4.77437789874925	0.196320172247629	0	1	0	1
518	tissue	2.67259688859864	0.196833614649746	0	1	0	1
519	to	1.26353869346529	0.696126585744825	0	1	0	1
520	toast	0.886703569564146	2.78846049553562	0	1	0	1
521	today	0.845522315615905	1.494352841354	0	1	0	1
522	toe	7.92359646518333	0.29350122977194	0	1	0	1
523	tomorrow	0.845522315621469	1.49435284134442	0	1	0	1
524	tongue	63.4931817488383	0.304882704568236	0	1	0	1
525	tonight	1.26353869346529	0.696126585744825	0	1	0	1
526	too	0.997429498016408	-1.83806443619598	0	1	0	1
527	tooth	1.25528812656559	-2.09653264013175	0	1	0	1
528	toothbrush	0.86403739351549	0.293252415753288	0	1	0	1
529	touch	1.57346334633851	-0.642227759265956	0	1	0	1
530	towel	6.65289656954739	-0.321264351708219	0	1	0	1
531	toy	1.46638970307859	-1.29065767048379	0	1	0	1
532	tractor	0.691570706849758	2.48491299095538	0	1	0	1
533	train	0.84371632253006	-2.13515445422769	0	1	0	1
534	trash	0.486211832379856	-0.605326911065321	0	1	0	1
535	tray	0.726327752063004	-1.7998558530242	0	1	0	1
536	tree	1.69121900007462	-0.0423983770298563	0	1	0	1
537	tricycle	70.5506673709602	-0.11365276841565	0	1	0	1
538	truck	0.631668559505139	2.69540016292887	0	1	0	1
539	tummy	0.704322045741588	-0.0392678495389014	0	1	0	1
540	tuna	5.1676129377213	-2.56398793786141	0	1	0	1
541	turkey	1.40988754595661	1.80434872682387	0	1	0	1
542	turtle	0.711924539128242	1.76336103827132	0	1	0	1
543	uncle	0.578365846561774	0.45222578588365	0	1	0	1
544	under	44.1266561717758	0.200037828507189	0	1	0	1
545	underpants	1.23403430233656	1.02740693993895	0	1	0	1
546	up	4.5051645558961	2.83476126209585	0	1	0	1
547	us	0.482044762474637	2.52746179982895	0	1	0	1
548	vacuum	0.64397958281329	-1.43449167156124	0	1	0	1
549	vagina	4.7743778994398	0.196320172224978	0	1	0	1
550	vanilla	4.5051645558961	2.83476126209585	0	1	0	1
551	vitamins	1.04144501908192	-0.321530883641582	0	1	0	1
552	vroom	1.04144154439637	-0.321531768742405	0	1	0	1
553	wait	0.997429498016408	-1.83806443619598	0	1	0	1
554	wake	6.65289656915828	-0.321264351715589	0	1	0	1
555	walk	0.74768906474179	-1.25589861292642	0	1	0	1
556	walker	4.5051645558961	2.83476126209585	0	1	0	1
557	wash	3.32342480921789	-0.139125209892221	0	1	0	1
558	we	0.771906929203245	2.24698761994513	0	1	0	1
559	wet	2.67259688859872	0.196833614649741	0	1	0	1
560	what	4.5051645558961	2.83476126209585	0	1	0	1
561	when	63.4931817488383	0.304882704568236	0	1	0	1
562	where	4.5051645558961	2.83476126209585	0	1	0	1
563	which	4.5051645558961	2.83476126209585	0	1	0	1
564	white	63.4931817488383	0.304882704568236	0	1	0	1
565	who	4.5051645558961	2.83476126209585	0	1	0	1
566	why	4.43400261721633	0.0393908222079204	0	1	0	1
567	wind	7.92360319593024	0.293501094322054	0	1	0	1
568	window	0.570349278823839	2.16883475729145	0	1	0	1
569	windy	1.23403430233674	1.0274069399388	0	1	0	1
570	wipe	2.97464694708305	-0.0414096657674821	0	1	0	1
571	wish	0.595125751194205	1.4709608311615	0	1	0	1
572	with	4.5051645558961	2.83476126209585	0	1	0	1
573	wolf	1.40988754595661	1.80434872682387	0	1	0	1
574	woods	2.97464694674424	-0.0414096657678381	0	1	0	1
575	write	1.23403430257107	1.02740693974369	0	1	0	1
576	yard	0.585215323943603	-1.01967656861051	0	1	0	1
577	yellow	5.1676129377213	-2.56398793786141	0	1	0	1
578	yes	63.4931817488382	0.304882704568236	0	1	0	1
579	yesterday	6.35263450378575	0.481086154947379	0	1	0	1
580	yogurt	40.0553499627399	0.00717286534268456	0	1	0	1
581	you	0.845522315671362	1.4943528412585	0	1	0	1
582	your	4.5051645558961	2.83476126209585	0	1	0	1
583	yourself	6.35263450378575	0.481086154947379	0	1	0	1
584	yucky	3.62084883396409	0.514322562457349	0	1	0	1
585	zebra	7.24231389701153	-0.228185588024856	0	1	0	1
586	zipper	4.5051645558961	2.83476126209585	0	1	0	1
587	zoo	4.5051645558961	2.83476126209585	0	1	0	1
