word	items.a	items.b	items.g	items.u	means	F1
476	star	1.23268191790412	2.50118015964938	0	1	0	1
477	stay	0.774918331710596	-0.784066570751297	0	1	0	1
478	stick	0.885506864625842	3.03031388929055	0	1	0	1
479	sticky	6.44176818031194	3.06610286168339	0	1	0	1
480	stone	1.68934124340759	1.19249023631807	0	1	0	1
481	stop	5.18595627145123	0.32950741754342	0	1	0	1
482	store	60.1866995902675	0.899171240816705	0	1	0	1
483	story	66.3172285154108	0.301558817295933	0	1	0	1
484	stove	1.25797503408242	1.80442647814492	0	1	0	1
485	strawberry	36.3651983249421	1.40691427824288	0	1	0	1
486	street	0.742148425695975	0.192309284333999	0	1	0	1
487	stroller	6.44176818031194	3.06610286168339	0	1	0	1
488	stuck	0.816464971525877	2.31908867258624	0	1	0	1
489	sun	61.6524867357381	1.09355718388164	0	1	0	1
490	sweater	6.44176818031194	3.06610286168339	0	1	0	1
491	sweep	6.44176818031194	3.06610286168339	0	1	0	1
492	swim	1.25797503408242	1.80442647814492	0	1	0	1
493	table	1.30370234098279	-0.197033048012765	0	1	0	1
494	take	42.7511085211956	-2.89817012707805	0	1	0	1
495	talk	3.96483269289324	-0.832252127756006	0	1	0	1
496	tape	0.634049489489647	1.34984895633191	0	1	0	1
497	taste	3.94529668855856	0.828267417669751	0	1	0	1
498	teacher	6.44176818031194	3.06610286168339	0	1	0	1
499	tear	2.25830803298409	1.86773520815322	0	1	0	1
500	telephone	32.1675537310615	1.20008961022441	0	1	0	1
501	that	12.2270473569256	-1.95571197703958	0	1	0	1
502	their	1.74700335003446	-3.38148958828924	0	1	0	1
503	them	12.2270473569256	-1.95571197703957	0	1	0	1
504	there	0.996960060491153	-1.16678552582693	0	1	0	1
505	these	1.49395448727652	-1.49329880481848	0	1	0	1
506	they	2.78917422598493	-2.74841778703204	0	1	0	1
507	think	1.18994049640698	-1.59397634870665	0	1	0	1
508	thirsty	6.44176818031194	3.06610286168339	0	1	0	1
509	this	0.673400254877113	-3.39542876048989	0	1	0	1
510	those	2.36808701966316	-1.32873730851547	0	1	0	1
511	throw	1.23447253545415	-0.208854338698065	0	1	0	1
512	tickle	6.44176818031194	3.06610286168339	0	1	0	1
513	tiger	6.44176818031194	3.06610286168339	0	1	0	1
514	tights	6.44176818031194	3.06610286168339	0	1	0	1
515	time	0.917583109609232	-3.01338361373049	0	1	0	1
516	tiny	2.21378573403944	0.54315999095928	0	1	0	1
517	tired	1.11290387182916	0.968874894468511	0	1	0	1
518	tissue	6.44176818031194	3.06610286168339	0	1	0	1
519	to	12.6723822021828	-3.7837969241499	0	1	0	1
520	toast	6.44176818031194	3.06610286168339	0	1	0	1
521	today	2.41884188083924	0.824858582346298	0	1	0	1
522	toe	2.25826631762495	1.86774653372457	0	1	0	1
523	tomorrow	1.72106618039499	0.853311647838724	0	1	0	1
524	tongue	0.842433613134776	1.64478503292087	0	1	0	1
525	tonight	36.3651983249421	1.40691427824288	0	1	0	1
526	too	0.568124450260162	0.25324314349759	0	1	0	1
527	tooth	32.1671034617832	1.20008961950727	0	1	0	1
528	toothbrush	6.44176818031194	3.06610286168339	0	1	0	1
529	touch	0.500067003748993	1.62458096150548	0	1	0	1
530	towel	4.37281203706965	1.28018234120041	0	1	0	1
531	toy	6.44176818031194	3.06610286168339	0	1	0	1
532	tractor	6.44176818031194	3.06610286168339	0	1	0	1
533	train	6.44176818031194	3.06610286168339	0	1	0	1
534	trash	2.25826631762495	1.86774653372457	0	1	0	1
535	tray	6.44176818031194	3.06610286168339	0	1	0	1
536	tree	2.6327960871289	0.554161021056638	0	1	0	1
537	tricycle	6.44176818031194	3.06610286168339	0	1	0	1
538	truck	36.3651983249421	1.40691427824288	0	1	0	1
539	tummy	6.44176818031194	3.06610286168339	0	1	0	1
540	tuna	6.44176818031194	3.06610286168339	0	1	0	1
541	turkey	6.44176818031194	3.06610286168339	0	1	0	1
542	turtle	6.44176818031194	3.06610286168339	0	1	0	1
543	uncle	32.1675537310616	1.20008961022441	0	1	0	1
544	under	0.478593467853747	0.315228026483988	0	1	0	1
545	underpants	6.44176818031194	3.06610286168339	0	1	0	1
546	up	41.4609039075405	-3.10035527395749	0	1	0	1
547	us	1.04723359517216	-1.14300867911131	0	1	0	1
548	vacuum	1.21203532043071	-0.624863558494678	0	1	0	1
549	vagina	1.68934124340759	1.19249023631807	0	1	0	1
550	vanilla	0.783793496194372	1.72178934891477	0	1	0	1
551	vitamins	6.44176818031194	3.06610286168339	0	1	0	1
552	vroom	6.44176818031194	3.06610286168339	0	1	0	1
553	wait	1.60051225381371	-0.53641314868405	0	1	0	1
554	wake	2.76725466021573	-0.838681079090335	0	1	0	1
555	walk	60.1933561675025	-0.899113604406711	0	1	0	1
556	walker	6.44176818031194	3.06610286168339	0	1	0	1
557	wash	1.0634557887849	0.573554445008352	0	1	0	1
558	we	2.60311400235413	-3.27090268634419	0	1	0	1
559	wet	6.44176818031194	3.06610286168339	0	1	0	1
560	what	57.9784702694225	-1.09945799249267	0	1	0	1
561	when	12.6723822021828	-3.78379692414988	0	1	0	1
562	where	2.36808701966316	-1.32873730851547	0	1	0	1
563	which	0.831351416224024	0.178536608383068	0	1	0	1
564	white	1.68916169299141	1.19252758047585	0	1	0	1
565	who	0.411298307855972	-1.80672717790066	0	1	0	1
566	why	2.36808701966316	-1.32873730851547	0	1	0	1
567	wind	0.728744297550889	0.69676528112231	0	1	0	1
568	window	1.28983802538969	-0.603929300491484	0	1	0	1
569	windy	6.44176818031194	3.06610286168339	0	1	0	1
570	wipe	1.47883353543905	1.24539370738778	0	1	0	1
571	wish	2.06915122018278	1.13361086482291	0	1	0	1
572	with	12.6723822021828	-3.78379692414988	0	1	0	1
573	wolf	6.44176818031194	3.06610286168339	0	1	0	1
574	woods	5.97120825783109	0.850242657312116	0	1	0	1
575	write	0.664367543717762	0.744185140251824	0	1	0	1
576	yard	2.25830803298409	1.86773520815322	0	1	0	1
577	yellow	0.495595565459575	3.29666772077758	0	1	0	1
578	yes	2.25830803298409	1.86773520815322	0	1	0	1
579	yesterday	6.44176818031194	3.06610286168339	0	1	0	1
580	yogurt	6.44176818031194	3.06610286168339	0	1	0	1
581	you	12.6723822021828	-3.78379692414988	0	1	0	1
582	your	2.78917422598476	-2.74841778703203	0	1	0	1
583	yourself	0.760489213054178	-0.295494687989194	0	1	0	1
584	yucky	6.44176818031194	3.06610286168339	0	1	0	1
585	zebra	6.44176818031194	3.06610286168339	0	1	0	1
586	zipper	6.44176818031194	3.06610286168339	0	1	0	1
587	zoo	4.3728120370697	1.28018234120041	0	1	0	1
